2023/11/21 08:00,01F0699N,01F0681N,42,70,15
2023/11/21 08:00,01F0699N,01F0681N,5,76,7
2023/11/21 08:00,01F0664S,01F0681S,31,74,185
2023/11/21 08:00,01F0664S,01F0681S,32,76,62
2023/11/21 08:00,01F0664S,01F0681S,41,79,3
2023/11/21 08:00,01F0664S,01F0681S,42,82,12
2023/11/21 08:00,01F0664S,01F0681S,5,82,15
2023/11/21 08:00,01F0750N,01F0699N,31,172,91
2023/11/21 08:00,01F0750N,01F0699N,32,172,33
2023/11/21 08:00,01F0750N,01F0699N,41,176,1
2023/11/21 08:00,01F0750N,01F0699N,42,193,15
2023/11/21 08:00,01F0750N,01F0699N,5,203,8
2023/11/21 08:00,01F0681S,01F0699S,31,67,116
2023/11/21 08:00,01F0681S,01F0699S,32,67,33
2023/11/21 08:00,01F0681S,01F0699S,41,74,2
2023/11/21 08:00,01F0681S,01F0699S,42,74,10
2023/11/21 08:00,01F0681S,01F0699S,5,72,10
2023/11/21 08:00,01F0880N,01F0750N,31,463,147
2023/11/21 08:00,01F0880N,01F0750N,32,471,36
2023/11/21 08:00,01F0880N,01F0750N,41,490,1
2023/11/21 08:00,01F0880N,01F0750N,42,500,17
2023/11/21 08:00,01F0880N,01F0750N,5,586,6
2023/11/21 08:00,01F0699S,01F0750S,31,191,186
2023/11/21 08:00,01F0699S,01F0750S,32,191,47
2023/11/21 08:00,01F0699S,01F0750S,41,194,3
2023/11/21 08:00,01F0699S,01F0750S,42,204,15
2023/11/21 08:00,01F0699S,01F0750S,5,203,11
2023/11/21 08:00,01H0610S,01F0750S,31,555,155
2023/11/21 08:00,01H0610S,01F0750S,32,561,49
2023/11/21 08:00,01H0610S,01F0750S,41,575,4
2023/11/21 08:00,01H0610S,01F0750S,42,0,0
2023/11/21 08:00,01H0610S,01F0750S,5,578,1
2023/11/21 08:00,01F0928N,01F0880N,31,196,213
2023/11/21 08:00,01F0928N,01F0880N,32,197,59
2023/11/21 08:00,01F0928N,01F0880N,41,211,7
2023/11/21 08:00,01F0928N,01F0880N,42,217,18
2023/11/21 08:00,01F0928N,01F0880N,5,217,9
2023/11/21 08:00,01F0750S,01F0880S,31,642,209
2023/11/21 08:00,01F0750S,01F0880S,32,666,61
2023/11/21 08:00,01F0750S,01F0880S,41,1065,2
2023/11/21 08:00,01F0750S,01F0880S,42,733,9
2023/11/21 08:00,01F0750S,01F0880S,5,728,9
2023/11/21 08:00,01F0956N,01F0928N,31,103,141
2023/11/21 08:00,01F0956N,01F0928N,32,104,34
2023/11/21 08:00,01F0956N,01F0928N,41,105,4
2023/11/21 08:00,01F0956N,01F0928N,42,114,13
2023/11/21 08:00,01F0956N,01F0928N,5,118,8
2023/11/21 08:00,01F0880S,01F0928S,31,195,205
2023/11/21 08:00,01F0880S,01F0928S,32,196,62
2023/11/21 08:00,01F0880S,01F0928S,41,202,8
2023/11/21 08:00,01F0880S,01F0928S,42,206,19
2023/11/21 08:00,01F0880S,01F0928S,5,211,8
2023/11/21 08:00,01F0928S,01F0950S,31,105,127
2023/11/21 08:00,01F0928S,01F0950S,32,106,48
2023/11/21 08:00,01F0928S,01F0950S,41,121,10
2023/11/21 08:00,01F0928S,01F0950S,42,125,17
2023/11/21 08:00,01F0928S,01F0950S,5,129,2
2023/11/21 08:00,01F0979N,01F0956N,31,84,125
2023/11/21 08:00,01F0979N,01F0956N,32,85,36
2023/11/21 08:00,01F0979N,01F0956N,41,89,5
2023/11/21 08:00,01F0979N,01F0956N,42,102,12
2023/11/21 08:00,01F0979N,01F0956N,5,96,5
2023/11/21 08:00,01F1045N,01F0979N,31,267,218
2023/11/21 08:00,01F1045N,01F0979N,32,270,58
2023/11/21 08:00,01F1045N,01F0979N,41,286,4
2023/11/21 08:00,01F1045N,01F0979N,42,295,11
2023/11/21 08:00,01F1045N,01F0979N,5,299,4
2023/11/21 08:00,03F0996S,01F0979N,31,501,34
2023/11/21 08:00,03F0996S,01F0979N,32,431,7
2023/11/21 08:00,03F0996S,01F0979N,41,0,0
2023/11/21 08:00,03F0996S,01F0979N,42,482,2
2023/11/21 08:00,03F0996S,01F0979N,5,0,0
2023/11/21 08:00,03F1022N,01F0979N,31,661,65
2023/11/21 08:00,03F1022N,01F0979N,32,641,25
2023/11/21 08:00,03F1022N,01F0979N,41,674,1
2023/11/21 08:00,03F1022N,01F0979N,42,659,2
2023/11/21 08:00,03F1022N,01F0979N,5,0,0
2023/11/21 08:00,01F0950S,01F0980S,31,113,132
2023/11/21 08:00,01F0950S,01F0980S,32,115,52
